Customer ID,Product ID,Quantity,Transaction Date
CID0371,SKU0013,1,14-03-2023 17:00
CID0452,SKU0012,1,14-03-2023 18:00
CID0272,SKU0006,1,14-03-2023 19:00
CID0213,SKU0005,2,14-03-2023 20:00
CID0362,SKU0023,3,14-03-2023 21:00
CID0216,SKU0008,1,14-03-2023 22:00
CID0154,SKU0028,4,14-03-2023 23:00
CID0197,SKU0015,3,15-03-2023 00:00
CID0147,SKU0031,3,15-03-2023 01:00
CID0296,SKU0006,1,15-03-2023 02:00
CID0436,SKU0016,3,15-03-2023 03:00
CID0002,SKU0031,4,15-03-2023 04:00
CID0482,SKU0010,1,15-03-2023 05:00
CID0039,SKU0028,1,15-03-2023 06:00
CID0263,SKU0015,1,15-03-2023 07:00
CID0140,SKU0007,3,15-03-2023 08:00
CID0132,SKU0032,3,15-03-2023 09:00
CID0366,SKU0010,2,15-03-2023 10:00
CID0243,SKU0032,2,15-03-2023 11:00
CID0468,SKU0027,4,15-03-2023 12:00
CID0142,SKU0029,2,15-03-2023 13:00
CID0389,SKU0007,1,15-03-2023 14:00
CID0412,SKU0014,4,15-03-2023 15:00
CID0407,SKU0014,4,15-03-2023 16:00
CID0064,SKU0029,3,15-03-2023 17:00
CID0158,SKU0013,3,15-03-2023 18:00
CID0446,SKU0030,4,15-03-2023 19:00
CID0307,SKU0003,1,15-03-2023 20:00
CID0233,SKU0027,2,15-03-2023 21:00
CID0093,SKU0025,4,15-03-2023 22:00
CID0318,SKU0028,3,15-03-2023 23:00
CID0231,SKU0029,4,16-03-2023 00:00
CID0458,SKU0005,3,16-03-2023 01:00
CID0312,SKU0032,1,16-03-2023 02:00
CID0007,SKU0011,4,16-03-2023 03:00
CID0026,SKU0032,1,16-03-2023 04:00
CID0027,SKU0009,1,16-03-2023 05:00
CID0060,SKU0027,4,16-03-2023 06:00
CID0040,SKU0031,3,16-03-2023 07:00
CID0191,SKU0030,2,16-03-2023 08:00
CID0426,SKU0006,3,16-03-2023 09:00
CID0308,SKU0020,4,16-03-2023 10:00
CID0118,SKU0025,2,16-03-2023 11:00
CID0117,SKU0025,4,16-03-2023 12:00
CID0484,SKU0003,4,16-03-2023 13:00
CID0394,SKU0011,1,16-03-2023 14:00
CID0017,SKU0003,1,16-03-2023 15:00
CID0210,SKU0012,1,16-03-2023 16:00
CID0440,SKU0009,4,16-03-2023 17:00
CID0147,SKU0009,2,16-03-2023 18:00
CID0372,SKU0017,1,16-03-2023 19:00
CID0387,SKU0017,3,16-03-2023 20:00
CID0003,SKU0029,1,16-03-2023 21:00
CID0486,SKU0006,3,16-03-2023 22:00
CID0059,SKU0019,3,16-03-2023 23:00
CID0024,SKU0003,2,17-03-2023 00:00
CID0394,SKU0030,2,17-03-2023 01:00
CID0329,SKU0032,2,17-03-2023 02:00
CID0484,SKU0018,1,17-03-2023 03:00
CID0395,SKU0011,3,17-03-2023 04:00
CID0220,SKU0008,4,17-03-2023 05:00
CID0293,SKU0018,3,17-03-2023 06:00
CID0155,SKU0019,3,17-03-2023 07:00
CID0107,SKU0029,3,17-03-2023 08:00
CID0330,SKU0016,3,17-03-2023 09:00
CID0446,SKU0002,3,17-03-2023 10:00
CID0198,SKU0024,4,17-03-2023 11:00
CID0246,SKU0004,2,17-03-2023 12:00
CID0392,SKU0012,2,17-03-2023 13:00
CID0127,SKU0013,1,17-03-2023 14:00
CID0407,SKU0003,1,17-03-2023 15:00
CID0466,SKU0014,1,17-03-2023 16:00
CID0095,SKU0025,2,17-03-2023 17:00
CID0175,SKU0008,3,17-03-2023 18:00
CID0434,SKU0010,2,17-03-2023 19:00
CID0279,SKU0006,1,17-03-2023 20:00
CID0274,SKU0032,2,17-03-2023 21:00
CID0465,SKU0014,1,17-03-2023 22:00
CID0462,SKU0025,1,17-03-2023 23:00
CID0274,SKU0029,1,18-03-2023 00:00
CID0425,SKU0026,4,18-03-2023 01:00
CID0384,SKU0026,1,18-03-2023 02:00
CID0300,SKU0013,4,18-03-2023 03:00
CID0233,SKU0010,4,18-03-2023 04:00
CID0162,SKU0003,2,18-03-2023 05:00
CID0322,SKU0006,2,18-03-2023 06:00
CID0363,SKU0032,3,18-03-2023 07:00
CID0109,SKU0018,1,18-03-2023 08:00
CID0039,SKU0011,1,18-03-2023 09:00
CID0365,SKU0007,1,18-03-2023 10:00
CID0477,SKU0024,4,18-03-2023 11:00
CID0213,SKU0006,4,18-03-2023 12:00
CID0356,SKU0009,3,18-03-2023 13:00
CID0042,SKU0027,4,18-03-2023 14:00
CID0282,SKU0022,2,18-03-2023 15:00
CID0133,SKU0003,4,18-03-2023 16:00
CID0074,SKU0026,1,18-03-2023 17:00
CID0079,SKU0023,3,18-03-2023 18:00
CID0090,SKU0017,4,18-03-2023 19:00
CID0262,SKU0006,1,18-03-2023 20:00
CID0103,SKU0028,1,18-03-2023 21:00
CID0359,SKU0021,1,18-03-2023 22:00
CID0444,SKU0024,1,18-03-2023 23:00
CID0465,SKU0026,1,19-03-2023 00:00
CID0316,SKU0015,1,19-03-2023 01:00
CID0333,SKU0021,3,19-03-2023 02:00
CID0087,SKU0026,3,19-03-2023 03:00
CID0211,SKU0030,2,19-03-2023 04:00
CID0367,SKU0024,3,19-03-2023 05:00
CID0106,SKU0026,3,19-03-2023 06:00
CID0290,SKU0025,1,19-03-2023 07:00
CID0044,SKU0013,2,19-03-2023 08:00
CID0256,SKU0005,2,19-03-2023 09:00
CID0361,SKU0023,4,19-03-2023 10:00
CID0151,SKU0023,1,19-03-2023 11:00
CID0253,SKU0025,2,19-03-2023 12:00
CID0232,SKU0023,2,19-03-2023 13:00
CID0381,SKU0021,1,19-03-2023 14:00
CID0273,SKU0015,4,19-03-2023 15:00
CID0397,SKU0004,2,19-03-2023 16:00
CID0156,SKU0004,3,19-03-2023 17:00
CID0232,SKU0015,3,19-03-2023 18:00
CID0278,SKU0023,1,19-03-2023 19:00
CID0296,SKU0023,3,19-03-2023 20:00
CID0363,SKU0032,2,19-03-2023 21:00
CID0179,SKU0031,3,19-03-2023 22:00
CID0104,SKU0002,3,19-03-2023 23:00
CID0474,SKU0018,1,20-03-2023 00:00
CID0397,SKU0002,1,20-03-2023 01:00
CID0258,SKU0006,4,20-03-2023 02:00
CID0460,SKU0006,4,20-03-2023 03:00
CID0393,SKU0015,2,20-03-2023 04:00
CID0130,SKU0009,4,20-03-2023 05:00
CID0387,SKU0019,2,20-03-2023 06:00
CID0192,SKU0022,3,20-03-2023 07:00
CID0387,SKU0015,2,20-03-2023 08:00
CID0424,SKU0019,2,20-03-2023 09:00
CID0433,SKU0028,2,20-03-2023 10:00
CID0296,SKU0008,4,20-03-2023 11:00
CID0347,SKU0019,4,20-03-2023 12:00
CID0298,SKU0016,1,20-03-2023 13:00
CID0400,SKU0020,3,20-03-2023 14:00
CID0096,SKU0023,2,20-03-2023 15:00
CID0268,SKU0003,3,20-03-2023 16:00
CID0320,SKU0014,2,20-03-2023 17:00
CID0253,SKU0006,1,20-03-2023 18:00
CID0070,SKU0012,4,20-03-2023 19:00
CID0190,SKU0016,3,20-03-2023 20:00
CID0181,SKU0026,3,20-03-2023 21:00
CID0052,SKU0011,2,20-03-2023 22:00
CID0118,SKU0021,1,20-03-2023 23:00
CID0313,SKU0022,3,21-03-2023 00:00
CID0294,SKU0031,2,21-03-2023 01:00
CID0030,SKU0002,1,21-03-2023 02:00
CID0499,SKU0005,1,21-03-2023 03:00
CID0393,SKU0008,1,21-03-2023 04:00
CID0056,SKU0018,1,21-03-2023 05:00
CID0480,SKU0003,3,21-03-2023 06:00
CID0192,SKU0027,1,21-03-2023 07:00
CID0283,SKU0008,3,21-03-2023 08:00
CID0219,SKU0027,3,21-03-2023 09:00
CID0495,SKU0001,4,21-03-2023 10:00
CID0316,SKU0012,2,21-03-2023 11:00
CID0214,SKU0020,4,21-03-2023 12:00
CID0386,SKU0019,1,21-03-2023 13:00
CID0285,SKU0007,1,21-03-2023 14:00
CID0236,SKU0009,3,21-03-2023 15:00
CID0340,SKU0009,4,21-03-2023 16:00
CID0381,SKU0012,2,21-03-2023 17:00
CID0350,SKU0015,4,21-03-2023 18:00
CID0087,SKU0028,1,21-03-2023 19:00
CID0402,SKU0019,2,21-03-2023 20:00
CID0461,SKU0032,2,21-03-2023 21:00
CID0354,SKU0032,4,21-03-2023 22:00
CID0348,SKU0029,1,21-03-2023 23:00
CID0024,SKU0030,3,22-03-2023 00:00
CID0430,SKU0023,4,22-03-2023 01:00
CID0151,SKU0018,3,22-03-2023 02:00
CID0120,SKU0021,1,22-03-2023 03:00
CID0073,SKU0029,2,22-03-2023 04:00
CID0448,SKU0002,3,22-03-2023 05:00
CID0432,SKU0017,4,22-03-2023 06:00
CID0212,SKU0009,2,22-03-2023 07:00
CID0233,SKU0028,1,22-03-2023 08:00
CID0464,SKU0008,2,22-03-2023 09:00
CID0472,SKU0001,3,22-03-2023 10:00
CID0007,SKU0026,3,22-03-2023 11:00
CID0432,SKU0008,2,22-03-2023 12:00
CID0470,SKU0026,2,22-03-2023 13:00
CID0318,SKU0030,3,22-03-2023 14:00
CID0042,SKU0006,1,22-03-2023 15:00
CID0485,SKU0003,3,22-03-2023 16:00
CID0216,SKU0018,3,22-03-2023 17:00
CID0379,SKU0022,2,22-03-2023 18:00
CID0489,SKU0020,4,22-03-2023 19:00
CID0256,SKU0016,4,22-03-2023 20:00
CID0067,SKU0028,3,22-03-2023 21:00
CID0155,SKU0005,1,22-03-2023 22:00
CID0447,SKU0011,3,22-03-2023 23:00
CID0472,SKU0007,2,23-03-2023 00:00
CID0078,SKU0023,3,23-03-2023 01:00
CID0110,SKU0017,2,23-03-2023 02:00
CID0390,SKU0032,3,23-03-2023 03:00
CID0123,SKU0012,2,23-03-2023 04:00
CID0187,SKU0026,3,23-03-2023 05:00
CID0246,SKU0014,1,23-03-2023 06:00
CID0390,SKU0002,4,23-03-2023 07:00
CID0419,SKU0015,1,23-03-2023 08:00
CID0371,SKU0013,3,23-03-2023 09:00
CID0143,SKU0001,3,23-03-2023 10:00
CID0108,SKU0013,4,23-03-2023 11:00
CID0046,SKU0018,2,23-03-2023 12:00
CID0405,SKU0022,4,23-03-2023 13:00
CID0297,SKU0006,2,23-03-2023 14:00
CID0052,SKU0007,1,23-03-2023 15:00
CID0061,SKU0021,1,23-03-2023 16:00
CID0333,SKU0027,1,23-03-2023 17:00
CID0082,SKU0018,1,23-03-2023 18:00
CID0035,SKU0022,2,23-03-2023 19:00
CID0096,SKU0002,4,23-03-2023 20:00
CID0196,SKU0004,3,23-03-2023 21:00
CID0139,SKU0011,3,23-03-2023 22:00
CID0441,SKU0027,2,23-03-2023 23:00
CID0311,SKU0020,1,24-03-2023 00:00
CID0047,SKU0025,3,24-03-2023 01:00
CID0425,SKU0028,2,24-03-2023 02:00
CID0293,SKU0031,4,24-03-2023 03:00
CID0362,SKU0006,4,24-03-2023 04:00
CID0192,SKU0003,4,24-03-2023 05:00
CID0022,SKU0028,4,24-03-2023 06:00
CID0353,SKU0019,1,24-03-2023 07:00
CID0475,SKU0026,4,24-03-2023 08:00
CID0259,SKU0003,3,24-03-2023 09:00
CID0376,SKU0015,2,24-03-2023 10:00
CID0140,SKU0013,4,24-03-2023 11:00
CID0032,SKU0007,1,24-03-2023 12:00
CID0076,SKU0014,4,24-03-2023 13:00
CID0144,SKU0029,3,24-03-2023 14:00
CID0290,SKU0031,2,24-03-2023 15:00
CID0036,SKU0001,2,24-03-2023 16:00
CID0310,SKU0020,4,24-03-2023 17:00
CID0073,SKU0010,1,24-03-2023 18:00
CID0436,SKU0021,3,24-03-2023 19:00
CID0158,SKU0004,4,24-03-2023 20:00
CID0387,SKU0023,3,24-03-2023 21:00
CID0226,SKU0029,3,24-03-2023 22:00
CID0137,SKU0022,3,24-03-2023 23:00
CID0070,SKU0020,2,25-03-2023 00:00
CID0456,SKU0031,2,25-03-2023 01:00
CID0311,SKU0021,2,25-03-2023 02:00
CID0494,SKU0006,1,25-03-2023 03:00
CID0158,SKU0006,2,25-03-2023 04:00
CID0320,SKU0003,4,25-03-2023 05:00
CID0163,SKU0025,2,25-03-2023 06:00
CID0022,SKU0010,1,25-03-2023 07:00
CID0452,SKU0009,3,25-03-2023 08:00
CID0258,SKU0028,1,25-03-2023 09:00
CID0477,SKU0023,3,25-03-2023 10:00
CID0242,SKU0032,1,25-03-2023 11:00
CID0156,SKU0005,2,25-03-2023 12:00
CID0499,SKU0002,1,25-03-2023 13:00
CID0453,SKU0006,3,25-03-2023 14:00
CID0170,SKU0005,3,25-03-2023 15:00
CID0367,SKU0020,4,25-03-2023 16:00
CID0205,SKU0001,3,25-03-2023 17:00
CID0399,SKU0012,4,25-03-2023 18:00
CID0076,SKU0008,1,25-03-2023 19:00
CID0410,SKU0008,2,25-03-2023 20:00
CID0310,SKU0008,3,25-03-2023 21:00
CID0200,SKU0013,3,25-03-2023 22:00
CID0165,SKU0001,2,25-03-2023 23:00
CID0399,SKU0024,1,26-03-2023 00:00
CID0288,SKU0007,4,26-03-2023 01:00
CID0483,SKU0028,2,26-03-2023 02:00
CID0474,SKU0004,3,26-03-2023 03:00
CID0029,SKU0018,3,26-03-2023 04:00
CID0063,SKU0011,4,26-03-2023 05:00
CID0338,SKU0013,4,26-03-2023 06:00
CID0313,SKU0023,4,26-03-2023 07:00
CID0094,SKU0005,1,26-03-2023 08:00
CID0296,SKU0028,4,26-03-2023 09:00
CID0196,SKU0026,1,26-03-2023 10:00
CID0354,SKU0023,4,26-03-2023 11:00
CID0446,SKU0004,1,26-03-2023 12:00
CID0009,SKU0003,4,26-03-2023 13:00
CID0190,SKU0023,3,26-03-2023 14:00
CID0338,SKU0021,1,26-03-2023 15:00
CID0013,SKU0018,4,26-03-2023 16:00
CID0029,SKU0004,1,26-03-2023 17:00
CID0368,SKU0007,3,26-03-2023 18:00
CID0379,SKU0011,3,26-03-2023 19:00
CID0254,SKU0013,4,26-03-2023 20:00
CID0500,SKU0014,4,26-03-2023 21:00
CID0010,SKU0010,2,26-03-2023 22:00
CID0382,SKU0015,4,26-03-2023 23:00
CID0005,SKU0013,2,27-03-2023 00:00
CID0194,SKU0005,3,27-03-2023 01:00
CID0214,SKU0015,1,27-03-2023 02:00
CID0079,SKU0025,1,27-03-2023 03:00
CID0339,SKU0021,3,27-03-2023 04:00
CID0469,SKU0026,2,27-03-2023 05:00
CID0155,SKU0012,2,27-03-2023 06:00
CID0021,SKU0004,4,27-03-2023 07:00
CID0409,SKU0002,2,27-03-2023 08:00
CID0190,SKU0025,4,27-03-2023 09:00
CID0304,SKU0020,3,27-03-2023 10:00
CID0326,SKU0009,1,27-03-2023 11:00
CID0441,SKU0024,4,27-03-2023 12:00
CID0132,SKU0006,4,27-03-2023 13:00
CID0088,SKU0009,3,27-03-2023 14:00
CID0422,SKU0013,1,27-03-2023 15:00
CID0153,SKU0021,3,27-03-2023 16:00
CID0366,SKU0002,3,27-03-2023 17:00
CID0292,SKU0016,4,27-03-2023 18:00
CID0474,SKU0002,1,27-03-2023 19:00
CID0320,SKU0028,3,27-03-2023 20:00
CID0295,SKU0015,2,27-03-2023 21:00
CID0459,SKU0011,2,27-03-2023 22:00
CID0301,SKU0023,1,27-03-2023 23:00
CID0348,SKU0011,1,28-03-2023 00:00
CID0252,SKU0013,1,28-03-2023 01:00
CID0050,SKU0029,1,28-03-2023 02:00
CID0465,SKU0001,4,28-03-2023 03:00
CID0302,SKU0014,2,28-03-2023 04:00
CID0049,SKU0023,4,28-03-2023 05:00
CID0495,SKU0017,2,28-03-2023 06:00
CID0257,SKU0032,2,28-03-2023 07:00
CID0068,SKU0015,1,28-03-2023 08:00
CID0150,SKU0012,2,28-03-2023 09:00
CID0040,SKU0003,3,28-03-2023 10:00
CID0187,SKU0017,2,28-03-2023 11:00
CID0480,SKU0008,2,28-03-2023 12:00
CID0081,SKU0002,4,28-03-2023 13:00
CID0199,SKU0017,4,28-03-2023 14:00
CID0226,SKU0018,1,28-03-2023 15:00
CID0088,SKU0024,2,28-03-2023 16:00
CID0326,SKU0003,2,28-03-2023 17:00
CID0107,SKU0027,3,28-03-2023 18:00
CID0271,SKU0010,3,28-03-2023 19:00
CID0224,SKU0022,3,28-03-2023 20:00
CID0409,SKU0019,4,28-03-2023 21:00
CID0483,SKU0006,3,28-03-2023 22:00
CID0456,SKU0012,3,28-03-2023 23:00
CID0201,SKU0023,2,29-03-2023 00:00
CID0476,SKU0010,3,29-03-2023 01:00
CID0302,SKU0021,3,29-03-2023 02:00
CID0500,SKU0009,3,29-03-2023 03:00
CID0161,SKU0024,3,29-03-2023 04:00
CID0238,SKU0020,3,29-03-2023 05:00
CID0330,SKU0028,1,29-03-2023 06:00
CID0403,SKU0032,1,29-03-2023 07:00
CID0028,SKU0005,2,29-03-2023 08:00
CID0461,SKU0004,2,29-03-2023 09:00
CID0388,SKU0018,1,29-03-2023 10:00
CID0234,SKU0023,3,29-03-2023 11:00
CID0117,SKU0031,3,29-03-2023 12:00
CID0345,SKU0031,2,29-03-2023 13:00
CID0452,SKU0001,3,29-03-2023 14:00
CID0500,SKU0010,4,29-03-2023 15:00
CID0192,SKU0005,4,29-03-2023 16:00
CID0404,SKU0029,2,29-03-2023 17:00
CID0197,SKU0020,1,29-03-2023 18:00
CID0329,SKU0018,1,29-03-2023 19:00
CID0174,SKU0018,1,29-03-2023 20:00
CID0283,SKU0009,1,29-03-2023 21:00
CID0360,SKU0010,3,29-03-2023 22:00
CID0430,SKU0005,2,29-03-2023 23:00
CID0013,SKU0022,2,30-03-2023 00:00
CID0351,SKU0013,3,30-03-2023 01:00
CID0094,SKU0010,3,30-03-2023 02:00
CID0443,SKU0029,3,30-03-2023 03:00
CID0163,SKU0005,3,30-03-2023 04:00
CID0077,SKU0021,4,30-03-2023 05:00
CID0069,SKU0006,3,30-03-2023 06:00
CID0423,SKU0004,3,30-03-2023 07:00
CID0473,SKU0009,4,30-03-2023 08:00
CID0252,SKU0002,3,30-03-2023 09:00
CID0302,SKU0014,1,30-03-2023 10:00
CID0056,SKU0011,3,30-03-2023 11:00
CID0462,SKU0011,3,30-03-2023 12:00
CID0026,SKU0029,4,30-03-2023 13:00
CID0450,SKU0004,3,30-03-2023 14:00
CID0451,SKU0029,3,30-03-2023 15:00
CID0303,SKU0019,1,30-03-2023 16:00
CID0350,SKU0012,4,30-03-2023 17:00
CID0170,SKU0024,2,30-03-2023 18:00
CID0159,SKU0022,2,30-03-2023 19:00
CID0304,SKU0016,1,30-03-2023 20:00
CID0024,SKU0012,2,30-03-2023 21:00
CID0309,SKU0027,1,30-03-2023 22:00
CID0393,SKU0003,2,30-03-2023 23:00
CID0484,SKU0001,2,31-03-2023 00:00
CID0131,SKU0026,1,31-03-2023 01:00
CID0146,SKU0032,1,31-03-2023 02:00
CID0194,SKU0025,1,31-03-2023 03:00
CID0479,SKU0008,1,31-03-2023 04:00
CID0119,SKU0013,2,31-03-2023 05:00
CID0259,SKU0003,3,31-03-2023 06:00
CID0500,SKU0030,4,31-03-2023 07:00
CID0151,SKU0028,2,31-03-2023 08:00
CID0494,SKU0005,4,31-03-2023 09:00
CID0299,SKU0027,4,31-03-2023 10:00
CID0097,SKU0027,3,31-03-2023 11:00
CID0208,SKU0002,3,31-03-2023 12:00
CID0197,SKU0002,2,31-03-2023 13:00
CID0307,SKU0020,3,31-03-2023 14:00
CID0377,SKU0002,1,31-03-2023 15:00
CID0420,SKU0025,3,31-03-2023 16:00
CID0241,SKU0032,1,31-03-2023 17:00
CID0199,SKU0029,2,31-03-2023 18:00
CID0389,SKU0002,3,31-03-2023 19:00
CID0446,SKU0005,4,31-03-2023 20:00
CID0319,SKU0017,4,31-03-2023 21:00
CID0154,SKU0007,3,31-03-2023 22:00
CID0170,SKU0024,1,31-03-2023 23:00
CID0311,SKU0022,4,01-04-2023 00:00
CID0401,SKU0024,1,01-04-2023 01:00
CID0124,SKU0007,2,01-04-2023 02:00
CID0104,SKU0018,4,01-04-2023 03:00
CID0419,SKU0021,2,01-04-2023 04:00
CID0205,SKU0015,2,01-04-2023 05:00
CID0019,SKU0006,4,01-04-2023 06:00
CID0231,SKU0009,3,01-04-2023 07:00
CID0020,SKU0028,1,01-04-2023 08:00
CID0102,SKU0017,4,01-04-2023 09:00
CID0186,SKU0021,2,01-04-2023 10:00
CID0282,SKU0008,3,01-04-2023 11:00
CID0251,SKU0031,3,01-04-2023 12:00
CID0130,SKU0020,2,01-04-2023 13:00
CID0326,SKU0008,4,01-04-2023 14:00
CID0074,SKU0006,1,01-04-2023 15:00
CID0494,SKU0007,2,01-04-2023 16:00
CID0336,SKU0016,2,01-04-2023 17:00
CID0075,SKU0025,1,01-04-2023 18:00
CID0262,SKU0024,1,01-04-2023 19:00
CID0220,SKU0001,1,01-04-2023 20:00
CID0239,SKU0007,4,01-04-2023 21:00
CID0334,SKU0025,3,01-04-2023 22:00
CID0236,SKU0005,3,01-04-2023 23:00
CID0123,SKU0009,2,02-04-2023 00:00
CID0410,SKU0023,4,02-04-2023 01:00
CID0500,SKU0029,1,02-04-2023 02:00
CID0062,SKU0028,2,02-04-2023 03:00
CID0281,SKU0016,3,02-04-2023 04:00
CID0079,SKU0030,1,02-04-2023 05:00
CID0305,SKU0016,2,02-04-2023 06:00
CID0237,SKU0027,2,02-04-2023 07:00
CID0379,SKU0026,1,02-04-2023 08:00
CID0181,SKU0015,3,02-04-2023 09:00
CID0010,SKU0010,2,02-04-2023 10:00
CID0266,SKU0031,2,02-04-2023 11:00
CID0433,SKU0002,3,02-04-2023 12:00
CID0157,SKU0008,3,02-04-2023 13:00
CID0151,SKU0012,4,02-04-2023 14:00
CID0232,SKU0002,1,02-04-2023 15:00
CID0265,SKU0032,3,02-04-2023 16:00
CID0414,SKU0009,4,02-04-2023 17:00
CID0009,SKU0030,1,02-04-2023 18:00
CID0263,SKU0019,1,02-04-2023 19:00
CID0106,SKU0003,1,02-04-2023 20:00
CID0368,SKU0032,3,02-04-2023 21:00
CID0486,SKU0030,3,02-04-2023 22:00
CID0148,SKU0006,1,02-04-2023 23:00
CID0361,SKU0016,1,03-04-2023 00:00
CID0080,SKU0024,2,03-04-2023 01:00
CID0126,SKU0026,3,03-04-2023 02:00
CID0396,SKU0023,4,03-04-2023 03:00
CID0130,SKU0019,1,03-04-2023 04:00
CID0296,SKU0022,1,03-04-2023 05:00
CID0126,SKU0028,1,03-04-2023 06:00
CID0040,SKU0024,1,03-04-2023 07:00
CID0025,SKU0005,3,03-04-2023 08:00
CID0240,SKU0010,4,03-04-2023 09:00
CID0355,SKU0017,1,03-04-2023 10:00
CID0331,SKU0015,3,03-04-2023 11:00
CID0200,SKU0025,1,03-04-2023 12:00
CID0209,SKU0012,4,03-04-2023 13:00
CID0467,SKU0018,2,03-04-2023 14:00
CID0451,SKU0032,1,03-04-2023 15:00
CID0012,SKU0024,3,03-04-2023 16:00
CID0404,SKU0017,2,03-04-2023 17:00
CID0356,SKU0010,4,03-04-2023 18:00
CID0189,SKU0015,1,03-04-2023 19:00
CID0281,SKU0014,1,03-04-2023 20:00
CID0125,SKU0027,3,03-04-2023 21:00
CID0145,SKU0023,2,03-04-2023 22:00
CID0247,SKU0025,3,03-04-2023 23:00
CID0342,SKU0028,1,04-04-2023 00:00
CID0137,SKU0032,2,04-04-2023 01:00
CID0297,SKU0013,2,04-04-2023 02:00
CID0108,SKU0032,1,04-04-2023 03:00
CID0433,SKU0009,4,04-04-2023 04:00
CID0149,SKU0011,4,04-04-2023 05:00
CID0365,SKU0023,2,04-04-2023 06:00
CID0134,SKU0013,3,04-04-2023 07:00
CID0173,SKU0027,2,04-04-2023 08:00
CID0339,SKU0023,2,04-04-2023 09:00
CID0181,SKU0028,4,04-04-2023 10:00
CID0338,SKU0012,3,04-04-2023 11:00
CID0334,SKU0003,1,04-04-2023 12:00
CID0124,SKU0005,2,04-04-2023 13:00
CID0381,SKU0011,2,04-04-2023 14:00
CID0452,SKU0029,2,04-04-2023 15:00
CID0094,SKU0006,1,04-04-2023 16:00
CID0262,SKU0020,4,04-04-2023 17:00
CID0032,SKU0029,1,04-04-2023 18:00
CID0225,SKU0024,1,04-04-2023 19:00
CID0304,SKU0010,1,04-04-2023 20:00
CID0025,SKU0027,2,04-04-2023 21:00
CID0292,SKU0011,3,04-04-2023 22:00
CID0117,SKU0029,4,04-04-2023 23:00
CID0388,SKU0001,1,05-04-2023 00:00
CID0302,SKU0010,3,05-04-2023 01:00
CID0061,SKU0024,1,05-04-2023 02:00
CID0001,SKU0029,2,05-04-2023 03:00
CID0165,SKU0030,1,05-04-2023 04:00
CID0311,SKU0015,3,05-04-2023 05:00
CID0274,SKU0006,2,05-04-2023 06:00
CID0456,SKU0018,2,05-04-2023 07:00
CID0442,SKU0022,1,05-04-2023 08:00
CID0055,SKU0009,2,05-04-2023 09:00
CID0083,SKU0026,2,05-04-2023 10:00
CID0364,SKU0009,2,05-04-2023 11:00
CID0071,SKU0011,4,05-04-2023 12:00
CID0250,SKU0007,4,05-04-2023 13:00
CID0303,SKU0023,2,05-04-2023 14:00
CID0262,SKU0020,2,05-04-2023 15:00
CID0273,SKU0005,3,05-04-2023 16:00
CID0458,SKU0019,4,05-04-2023 17:00
CID0373,SKU0004,3,05-04-2023 18:00
CID0463,SKU0029,2,05-04-2023 19:00
CID0031,SKU0017,3,05-04-2023 20:00
CID0287,SKU0030,3,05-04-2023 21:00
CID0187,SKU0010,3,05-04-2023 22:00
CID0241,SKU0024,3,05-04-2023 23:00
CID0094,SKU0005,3,06-04-2023 00:00
CID0125,SKU0002,4,06-04-2023 01:00
CID0279,SKU0015,1,06-04-2023 02:00
CID0135,SKU0014,3,06-04-2023 03:00
CID0463,SKU0004,4,06-04-2023 04:00
CID0047,SKU0010,3,06-04-2023 05:00
CID0051,SKU0001,1,06-04-2023 06:00
CID0167,SKU0026,3,06-04-2023 07:00
CID0347,SKU0004,3,06-04-2023 08:00
CID0296,SKU0007,4,06-04-2023 09:00
CID0269,SKU0017,1,06-04-2023 10:00
CID0111,SKU0017,3,06-04-2023 11:00
CID0029,SKU0012,1,06-04-2023 12:00
CID0145,SKU0002,2,06-04-2023 13:00
CID0386,SKU0030,2,06-04-2023 14:00
CID0207,SKU0032,1,06-04-2023 15:00
CID0099,SKU0023,1,06-04-2023 16:00
CID0363,SKU0026,3,06-04-2023 17:00
CID0069,SKU0015,1,06-04-2023 18:00
CID0232,SKU0021,1,06-04-2023 19:00
CID0426,SKU0030,4,06-04-2023 20:00
CID0449,SKU0015,2,06-04-2023 21:00
CID0486,SKU0017,1,06-04-2023 22:00
CID0167,SKU0011,4,06-04-2023 23:00
CID0277,SKU0030,4,07-04-2023 00:00
CID0032,SKU0029,4,07-04-2023 01:00
CID0021,SKU0002,3,07-04-2023 02:00
CID0258,SKU0010,2,07-04-2023 03:00
CID0339,SKU0008,2,07-04-2023 04:00
CID0153,SKU0025,4,07-04-2023 05:00
CID0448,SKU0020,3,07-04-2023 06:00
CID0052,SKU0015,2,07-04-2023 07:00
CID0092,SKU0008,2,07-04-2023 08:00
CID0432,SKU0021,4,07-04-2023 09:00
CID0082,SKU0023,3,07-04-2023 10:00
CID0021,SKU0019,3,07-04-2023 11:00
CID0047,SKU0013,1,07-04-2023 12:00
CID0077,SKU0019,2,07-04-2023 13:00
CID0493,SKU0021,4,07-04-2023 14:00
CID0487,SKU0019,1,07-04-2023 15:00
CID0212,SKU0020,1,07-04-2023 16:00
CID0089,SKU0017,4,07-04-2023 17:00
CID0421,SKU0002,4,07-04-2023 18:00
CID0219,SKU0016,2,07-04-2023 19:00
CID0179,SKU0010,2,07-04-2023 20:00
CID0495,SKU0019,2,07-04-2023 21:00
CID0229,SKU0011,1,07-04-2023 22:00
